"Common_name","State","Source","Year","set_tows","total_lengths","total_ages","total_otoliths"
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2018,13,217,160,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2019,7,172,133,0
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2021,20,283,0,204
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2022,19,234,0,190
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2023,19,289,0,243
"vermilion and sunset rockfish","CA","NWFSC WCGBTS",2024,16,78,0,78
"vermilion and sunset rockfish","OR","NWFSC WCGBTS",2011,1,1,1,0
"vermilion and sunset rockfish","OR","NWFSC WCGBTS",2014,1,1,1,0
"widow rockfish","CA","NWFSC HKL",2004,13,56,0,55
"widow rockfish","CA","NWFSC HKL",2005,14,75,0,74
"widow rockfish","CA","NWFSC HKL",2006,15,68,0,68
"widow rockfish","CA","NWFSC HKL",2007,12,43,0,43
"widow rockfish","CA","NWFSC HKL",2008,33,174,0,173
"widow rockfish","CA","NWFSC HKL",2009,14,39,0,39
"widow rockfish","CA","NWFSC HKL",2010,9,15,0,15
"widow rockfish","CA","NWFSC HKL",2011,8,13,0,13
"widow rockfish","CA","NWFSC HKL",2012,3,3,0,3
"widow rockfish","CA","NWFSC HKL",2013,13,16,0,16
"widow rockfish","CA","NWFSC HKL",2014,26,69,0,70
"widow rockfish","CA","NWFSC HKL",2015,12,19,0,19
"widow rockfish","CA","NWFSC HKL",2016,18,39,0,37
"widow rockfish","CA","NWFSC HKL",2017,25,56,0,50
"widow rockfish","CA","NWFSC HKL",2018,25,69,0,66
"widow rockfish","CA","NWFSC HKL",2019,11,23,0,23
"widow rockfish","CA","NWFSC HKL",2021,16,48,0,47
"widow rockfish","CA","NWFSC HKL",2022,15,26,0,26
"widow rockfish","CA","NWFSC HKL",2023,14,44,0,36
"widow rockfish","CA","NWFSC HKL",2024,4,4,0,4
"widow rockfish","CA","NWFSC WCGBTS",2003,9,75,0,3
"widow rockfish","CA","NWFSC WCGBTS",2004,7,76,35,0
"widow rockfish","CA","NWFSC WCGBTS",2005,9,29,29,0
"widow rockfish","CA","NWFSC WCGBTS",2006,13,73,59,0
"widow rockfish","CA","NWFSC WCGBTS",2007,12,37,37,0
"widow rockfish","CA","NWFSC WCGBTS",2008,7,14,8,6
"widow rockfish","CA","NWFSC WCGBTS",2009,13,56,56,0
"widow rockfish","CA","NWFSC WCGBTS",2010,10,50,39,0
"widow rockfish","CA","NWFSC WCGBTS",2011,8,75,24,0
"widow rockfish","CA","NWFSC WCGBTS",2012,9,19,19,0
"widow rockfish","CA","NWFSC WCGBTS",2013,13,290,186,0
"widow rockfish","CA","NWFSC WCGBTS",2014,10,89,84,0
"widow rockfish","CA","NWFSC WCGBTS",2015,7,26,26,0
"widow rockfish","CA","NWFSC WCGBTS",2016,19,335,194,0
"widow rockfish","CA","NWFSC WCGBTS",2017,9,158,96,0
"widow rockfish","CA","NWFSC WCGBTS",2018,9,98,98,0
"widow rockfish","CA","NWFSC WCGBTS",2019,10,64,64,0
"widow rockfish","CA","NWFSC WCGBTS",2021,4,5,5,0
"widow rockfish","CA","NWFSC WCGBTS",2022,4,70,54,0
"widow rockfish","CA","NWFSC WCGBTS",2023,14,40,40,0
"widow rockfish","CA","NWFSC WCGBTS",2024,14,306,210,0
"widow rockfish","OR","NWFSC WCGBTS",2003,5,34,0,4
"widow rockfish","OR","NWFSC WCGBTS",2004,2,2,2,0
"widow rockfish","OR","NWFSC WCGBTS",2005,9,47,35,1
"widow rockfish","OR","NWFSC WCGBTS",2006,11,13,13,0
"widow rockfish","OR","NWFSC WCGBTS",2007,13,53,44,0
"widow rockfish","OR","NWFSC WCGBTS",2008,9,11,11,0
"widow rockfish","OR","NWFSC WCGBTS",2009,13,48,48,0
"widow rockfish","OR","NWFSC WCGBTS",2010,13,163,57,2
"widow rockfish","OR","NWFSC WCGBTS",2011,19,216,106,0
"widow rockfish","OR","NWFSC WCGBTS",2012,22,94,57,2
"widow rockfish","OR","NWFSC WCGBTS",2013,3,68,54,0
"widow rockfish","OR","NWFSC WCGBTS",2014,11,134,91,0
"widow rockfish","OR","NWFSC WCGBTS",2015,13,122,66,0
"widow rockfish","OR","NWFSC WCGBTS",2016,16,359,220,0
"widow rockfish","OR","NWFSC WCGBTS",2017,19,146,111,1
"widow rockfish","OR","NWFSC WCGBTS",2018,20,193,193,0
"widow rockfish","OR","NWFSC WCGBTS",2019,8,137,79,0
"widow rockfish","OR","NWFSC WCGBTS",2021,10,41,41,0
"widow rockfish","OR","NWFSC WCGBTS",2022,12,27,27,0
"widow rockfish","OR","NWFSC WCGBTS",2023,11,114,65,0
"widow rockfish","OR","NWFSC WCGBTS",2024,14,139,97,0
"widow rockfish","WA","NWFSC WCGBTS",2003,4,107,0,3
"widow rockfish","WA","NWFSC WCGBTS",2004,3,6,6,0
"widow rockfish","WA","NWFSC WCGBTS",2005,2,2,1,1
"widow rockfish","WA","NWFSC WCGBTS",2006,2,86,17,0
"widow rockfish","WA","NWFSC WCGBTS",2007,2,2,2,0
"widow rockfish","WA","NWFSC WCGBTS",2008,1,1,1,0
"widow rockfish","WA","NWFSC WCGBTS",2009,5,37,19,0
"widow rockfish","WA","NWFSC WCGBTS",2010,5,27,20,0
"widow rockfish","WA","NWFSC WCGBTS",2011,4,22,22,0
"widow rockfish","WA","NWFSC WCGBTS",2012,1,68,15,0
"widow rockfish","WA","NWFSC WCGBTS",2013,2,6,6,0
"widow rockfish","WA","NWFSC WCGBTS",2014,7,126,89,0
"widow rockfish","WA","NWFSC WCGBTS",2015,1,1,1,0
"widow rockfish","WA","NWFSC WCGBTS",2016,5,194,142,0
"widow rockfish","WA","NWFSC WCGBTS",2017,2,6,6,0
"widow rockfish","WA","NWFSC WCGBTS",2018,5,119,62,0
"widow rockfish","WA","NWFSC WCGBTS",2019,5,18,18,0
"widow rockfish","WA","NWFSC WCGBTS",2021,3,20,20,0
"widow rockfish","WA","NWFSC WCGBTS",2022,2,28,28,0
"widow rockfish","WA","NWFSC WCGBTS",2023,4,5,5,0
"widow rockfish","WA","NWFSC WCGBTS",2024,7,40,40,0
"yelloweye rockfish","CA","NWFSC HKL",2004,1,1,0,1
"yelloweye rockfish","CA","NWFSC HKL",2006,1,1,0,1
"yelloweye rockfish","CA","NWFSC HKL",2007,3,3,0,3
"yelloweye rockfish","CA","NWFSC HKL",2009,2,5,0,5
"yelloweye rockfish","CA","NWFSC HKL",2010,2,2,0,2
"yelloweye rockfish","CA","NWFSC HKL",2012,1,1,0,1
"yelloweye rockfish","CA","NWFSC HKL",2015,7,13,0,13
"yelloweye rockfish","CA","NWFSC HKL",2016,7,15,0,10
"yelloweye rockfish","CA","NWFSC HKL",2017,7,15,0,15
"yelloweye rockfish","CA","NWFSC HKL",2018,8,13,0,13
"yelloweye rockfish","CA","NWFSC HKL",2019,11,17,0,16
"yelloweye rockfish","CA","NWFSC HKL",2021,13,24,0,23
"yelloweye rockfish","CA","NWFSC HKL",2022,8,22,0,22
"yelloweye rockfish","CA","NWFSC HKL",2023,10,14,0,14
"yelloweye rockfish","CA","NWFSC HKL",2024,10,13,0,12
"yelloweye rockfish","CA","NWFSC WCGBTS",2003,2,8,8,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2004,1,4,4,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2005,2,21,21,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2006,2,4,4,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2007,3,7,7,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2008,2,8,8,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2009,5,11,11,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2010,1,1,1,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2011,3,4,4,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2012,2,6,6,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2013,3,5,4,1
"yelloweye rockfish","CA","NWFSC WCGBTS",2015,2,3,3,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2016,5,20,20,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2017,3,4,4,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2018,5,7,7,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2021,4,16,16,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2022,3,6,6,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2023,4,23,23,0
"yelloweye rockfish","CA","NWFSC WCGBTS",2024,3,10,10,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2003,8,27,26,1
"yelloweye rockfish","OR","NWFSC WCGBTS",2004,5,11,11,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2005,6,13,13,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2006,7,32,32,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2007,5,14,8,6
"yelloweye rockfish","OR","NWFSC WCGBTS",2008,8,14,14,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2009,1,7,7,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2010,8,22,22,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2011,6,33,33,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2012,5,6,6,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2013,4,13,12,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2014,9,41,41,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2015,6,39,39,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2016,14,54,54,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2017,10,24,24,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2018,11,20,20,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2019,4,16,16,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2021,9,31,31,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2022,11,21,21,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2023,3,3,3,0
"yelloweye rockfish","OR","NWFSC WCGBTS",2024,8,24,24,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2003,9,33,33,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2004,2,6,6,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2005,5,6,6,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2006,4,7,7,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2007,4,5,4,1
"yelloweye rockfish","WA","NWFSC WCGBTS",2008,5,21,21,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2009,5,21,21,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2010,6,29,29,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2011,4,10,10,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2012,7,32,32,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2013,6,19,18,1
"yelloweye rockfish","WA","NWFSC WCGBTS",2014,10,51,51,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2015,5,9,9,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2016,6,17,17,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2017,6,17,17,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2018,8,23,22,1
"yelloweye rockfish","WA","NWFSC WCGBTS",2019,5,18,18,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2021,7,19,19,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2022,4,24,24,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2023,7,27,27,0
"yelloweye rockfish","WA","NWFSC WCGBTS",2024,11,22,19,3
"yellowmouth rockfish","CA","NWFSC WCGBTS",2013,1,1,0,1
"yellowmouth rockfish","OR","NWFSC WCGBTS",2003,3,134,0,27
"yellowmouth rockfish","OR","NWFSC WCGBTS",2005,2,23,0,23
"yellowmouth rockfish","OR","NWFSC WCGBTS",2010,1,1,0,1
"yellowmouth rockfish","OR","NWFSC WCGBTS",2011,3,24,0,24
"yellowmouth rockfish","OR","NWFSC WCGBTS",2012,3,3,0,3
"yellowmouth rockfish","OR","NWFSC WCGBTS",2013,2,7,0,7
"yellowmouth rockfish","OR","NWFSC WCGBTS",2014,1,1,0,1
"yellowmouth rockfish","OR","NWFSC WCGBTS",2015,2,13,0,13
"yellowmouth rockfish","OR","NWFSC WCGBTS",2016,5,83,0,55
"yellowmouth rockfish","OR","NWFSC WCGBTS",2017,5,29,0,29
"yellowmouth rockfish","OR","NWFSC WCGBTS",2018,3,148,0,53
"yellowmouth rockfish","OR","NWFSC WCGBTS",2023,1,64,0,25
"yellowmouth rockfish","OR","NWFSC WCGBTS",2024,3,42,0,42
"yellowmouth rockfish","WA","NWFSC WCGBTS",2003,2,7,0,7
"yellowmouth rockfish","WA","NWFSC WCGBTS",2011,2,30,0,30
"yellowmouth rockfish","WA","NWFSC WCGBTS",2013,1,2,0,2
"yellowmouth rockfish","WA","NWFSC WCGBTS",2016,1,2,0,2
"yellowmouth rockfish","WA","NWFSC WCGBTS",2018,1,1,0,1
"yellowmouth rockfish","WA","NWFSC WCGBTS",2022,3,10,0,10
"yellowtail rockfish north","CA","NWFSC WCGBTS",2003,1,50,15,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2005,1,105,15,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2006,2,7,7,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2007,5,165,36,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2009,2,5,5,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2011,1,4,4,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2012,2,2,2,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2013,2,103,29,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2014,3,30,30,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2015,3,7,7,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2016,1,100,24,26
"yellowtail rockfish north","CA","NWFSC WCGBTS",2017,1,97,25,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2018,1,1,1,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2019,1,1,0,1
"yellowtail rockfish north","CA","NWFSC WCGBTS",2021,2,51,51,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2022,1,1,1,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2023,3,4,4,0
"yellowtail rockfish north","CA","NWFSC WCGBTS",2024,5,59,36,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2003,9,66,52,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2004,3,6,6,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2005,11,87,59,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2006,9,31,31,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2007,13,104,30,2
"yellowtail rockfish north","OR","NWFSC WCGBTS",2008,7,201,83,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2009,10,22,22,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2010,9,138,73,65
"yellowtail rockfish north","OR","NWFSC WCGBTS",2011,14,235,145,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2012,11,271,105,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2013,6,117,38,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2014,17,404,163,1
"yellowtail rockfish north","OR","NWFSC WCGBTS",2015,22,158,103,1
"yellowtail rockfish north","OR","NWFSC WCGBTS",2016,40,841,197,315
"yellowtail rockfish north","OR","NWFSC WCGBTS",2017,32,414,218,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2018,25,175,148,1
"yellowtail rockfish north","OR","NWFSC WCGBTS",2019,15,228,135,18
"yellowtail rockfish north","OR","NWFSC WCGBTS",2021,14,66,66,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2022,20,147,107,0
"yellowtail rockfish north","OR","NWFSC WCGBTS",2023,24,123,103,1
"yellowtail rockfish north","OR","NWFSC WCGBTS",2024,13,78,63,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2003,22,621,191,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2004,18,518,135,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2005,29,683,241,2
"yellowtail rockfish north","WA","NWFSC WCGBTS",2006,19,328,111,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2007,27,689,211,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2008,24,426,217,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2009,23,280,234,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2010,34,951,389,349
"yellowtail rockfish north","WA","NWFSC WCGBTS",2011,31,547,318,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2012,27,614,227,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2013,12,159,82,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2014,30,924,381,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2015,32,653,429,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2016,37,1315,347,494
"yellowtail rockfish north","WA","NWFSC WCGBTS",2017,35,1239,489,1
"yellowtail rockfish north","WA","NWFSC WCGBTS",2018,33,680,439,4
"yellowtail rockfish north","WA","NWFSC WCGBTS",2019,15,309,139,22
"yellowtail rockfish north","WA","NWFSC WCGBTS",2021,16,278,192,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2022,14,269,153,0
"yellowtail rockfish north","WA","NWFSC WCGBTS",2023,35,587,382,5
"yellowtail rockfish north","WA","NWFSC WCGBTS",2024,27,554,326,0
"yellowtail rockfish south","CA","NWFSC HKL",2004,14,126,124,0
"yellowtail rockfish south","CA","NWFSC HKL",2005,14,122,0,122
"yellowtail rockfish south","CA","NWFSC HKL",2006,6,88,0,88
"yellowtail rockfish south","CA","NWFSC HKL",2007,18,119,0,119
"yellowtail rockfish south","CA","NWFSC HKL",2008,15,139,0,139
"yellowtail rockfish south","CA","NWFSC HKL",2009,16,80,0,80
"yellowtail rockfish south","CA","NWFSC HKL",2010,12,60,0,0
"yellowtail rockfish south","CA","NWFSC HKL",2011,13,126,0,1
"yellowtail rockfish south","CA","NWFSC HKL",2012,11,106,0,106
"yellowtail rockfish south","CA","NWFSC HKL",2013,13,96,0,95
"yellowtail rockfish south","CA","NWFSC HKL",2014,17,110,0,110
"yellowtail rockfish south","CA","NWFSC HKL",2015,13,78,0,78
"yellowtail rockfish south","CA","NWFSC HKL",2016,14,89,0,87
"yellowtail rockfish south","CA","NWFSC HKL",2017,12,46,0,40
"yellowtail rockfish south","CA","NWFSC HKL",2018,12,77,0,66
"yellowtail rockfish south","CA","NWFSC HKL",2019,13,69,0,61
"yellowtail rockfish south","CA","NWFSC HKL",2021,11,92,0,90
"yellowtail rockfish south","CA","NWFSC HKL",2022,18,92,0,91
"yellowtail rockfish south","CA","NWFSC HKL",2023,12,130,0,130
"yellowtail rockfish south","CA","NWFSC HKL",2024,12,62,0,61
"yellowtail rockfish south","CA","NWFSC WCGBTS",2003,3,112,17,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2004,5,102,46,1
"yellowtail rockfish south","CA","NWFSC WCGBTS",2005,4,172,33,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2006,4,9,9,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2008,6,63,55,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2009,5,150,72,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2010,3,42,24,18
"yellowtail rockfish south","CA","NWFSC WCGBTS",2011,2,2,2,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2012,5,18,18,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2013,9,22,22,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2014,5,170,77,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2015,2,2,2,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2016,2,5,3,2
"yellowtail rockfish south","CA","NWFSC WCGBTS",2017,4,12,12,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2018,2,60,35,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2019,1,30,30,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2021,3,98,74,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2022,1,1,1,0
"yellowtail rockfish south","CA","NWFSC WCGBTS",2023,2,2,2,0
